"","mean_expression.gene","mean_expression.epoch","mean_expression.mean_expression"
"Cotl11","Cotl1","epoch2",-0.248714252648834
"Fam89a1","Fam89a","epoch2",-0.0410991435522562
"Egln11","Egln1","epoch2",-0.220733185104289
"Col4a21","Col4a2","epoch2",-0.228116336432132
"Defa301","Defa30","epoch2",-0.128040613708915
"Sfrp11","Sfrp1","epoch2",-0.211583516840659
"Fgfr11","Fgfr1","epoch2",-0.28406686100157
"Zfp7031","Zfp703","epoch2",-0.315880830143834
"Rnf1221","Rnf122","epoch2",-0.203524318206441
"Dusp41","Dusp4","epoch2",-0.2241359135791
"Triml21","Triml2","epoch2",0.70709719140451
"Irf21","Irf2","epoch2",-0.225676272596632
"Vegfc1","Vegfc","epoch2",0.0719223143635215
"Isyna11","Isyna1","epoch2",0.0510048663453455
"Jund1","Jund","epoch2",-0.127660180518793
"Tpm41","Tpm4","epoch2",-0.399256254038147
"Klf21","Klf2","epoch2",0.838881170540884
"Palm31","Palm3","epoch2",0.164242836636501
"Prdx21","Prdx2","epoch2",-0.2539877607743
"Gm106381","Gm10638","epoch2",-0.0550604582979129
"Nkd11","Nkd1","epoch2",-0.291862571591532
"Irx51","Irx5","epoch2",-0.207069367334083
"Gnao11","Gnao1","epoch2",0.00019855518917461
"Mt21","Mt2","epoch2",0.655971615145413
"Mt11","Mt1","epoch2",0.558898314848993
"Cmtm31","Cmtm3","epoch2",-0.234684537850566
"Cdh12","Cdh1","epoch2",0.313925738267314
"Zfhx31","Zfhx3","epoch2",-0.0800410040377916
"Foxc21","Foxc2","epoch2",-0.0134570163439263
"Zfpm11","Zfpm1","epoch2",0.00917411538270804
"Rhou1","Rhou","epoch2",-0.267072501878579
"Kcnk11","Kcnk1","epoch2",-0.0178116486583079
"Nrp11","Nrp1","epoch2",-0.117386721156456
"Amotl11","Amotl1","epoch2",-0.217973481123029
"Fat31","Fat3","epoch2",-0.183458686038688
"Rgl31","Rgl3","epoch2",-0.0466832351553571
"Anln1","Anln","epoch2",0.267742835490575
"Jam31","Jam3","epoch2",-0.282123602394547
"Ntm1","Ntm","epoch2",-0.0888383712742355
"St141","St14","epoch2",0.0999092346691823
"Ubash3b1","Ubash3b","epoch2",-0.138990195570411
"Sc5d1","Sc5d","epoch2",-0.349253001276088
"Oaf1","Oaf","epoch2",-0.121076002880767
"Pafah1b21","Pafah1b2","epoch2",-0.289639530667605
"Ncam11","Ncam1","epoch2",-0.428215309694529
"Pml1","Pml","epoch2",0.25569785839704
"Rec1141","Rec114","epoch2",0.0033062382877528
"Neo11","Neo1","epoch2",-0.168733387151835
"Tpm11","Tpm1","epoch2",-0.0169097962840409
"Tcf121","Tcf12","epoch2",-0.482151849635437
"Dppa5a1","Dppa5a","epoch2",0.755378511527062
"Hmgn31","Hmgn3","epoch2",-0.321380107806852
"Zic11","Zic1","epoch2",-0.40918812671533
"Chst21","Chst2","epoch2",-0.182873628951691
"Spsb41","Spsb4","epoch2",-0.412143352083289
"Slc35g21","Slc35g2","epoch2",-0.113778309507684
"Tex2641","Tex264","epoch2",-0.166797016265004
"Sema3f1","Sema3f","epoch2",-0.011960894033149
"Fam212a1","Fam212a","epoch2",-0.0732544247920697
"Pth1r1","Pth1r","epoch2",-0.257610295500074
"Tdgf11","Tdgf1","epoch2",1.01708676269698
"Cmtm81","Cmtm8","epoch2",-0.261088476838687
"Rbms31","Rbms3","epoch2",-0.20106303691864
"Higd1a1","Higd1a","epoch2",0.196066852908448
"2010315B03Rik1","2010315B03Rik","epoch2",-0.0162303827621125
"Icam11","Icam1","epoch2",0.370913454464504
"Cnn11","Cnn1","epoch2",-0.0553274953758324
"Ets11","Ets1","epoch2",0.0255880005412049
"Olfr9861","Olfr986","epoch2",0.121817753046424
"Hspa81","Hspa8","epoch2",0.254832951904653
"Nectin11","Nectin1","epoch2",-0.0684906594700866
"Mcam1","Mcam","epoch2",0.106208120892336
"H2afx1","H2afx","epoch2",0.276007766159927
"Usp281","Usp28","epoch2",0.375990285238783
"Crabp11","Crabp1","epoch2",-0.408538514313257
"Rcn21","Rcn2","epoch2",-0.474350424050059
"Stra61","Stra6","epoch2",-0.205196622636292
"Hexa1","Hexa","epoch2",-0.0301967697821885
"Pkm1","Pkm","epoch2",0.203584356189982
"Igdcc31","Igdcc3","epoch2",-0.629980688147083
"Pclaf1","Pclaf","epoch2",-0.434809382879533
"Dapk21","Dapk2","epoch2",0.176655051472423
"Anxa21","Anxa2","epoch2",0.180047446820926
"B230323A14Rik1","B230323A14Rik","epoch2",-0.172179699599088
"Adam101","Adam10","epoch2",-0.293139663760315
"Aldh1a21","Aldh1a2","epoch2",-0.0749630702884643
"Prtg1","Prtg","epoch2",-0.528986553506731
"Gsta41","Gsta4","epoch2",0.608826743157396
"Ctsh1","Ctsh","epoch2",-0.0792950483468863
"Amotl21","Amotl2","epoch2",0.025740673663197
"Twf21","Twf2","epoch2",0.530744873061469
"Pcbp41","Pcbp4","epoch2",-0.366922887533012
"Prkar2a1","Prkar2a","epoch2",-0.345661213996329
"Eomes1","Eomes","epoch2",0.554079480469227
"Ctdspl1","Ctdspl","epoch2",-0.190978506927962
"mt-Nd11","mt-Nd1","epoch2",-0.0983359637352955
"mt-Nd21","mt-Nd2","epoch2",-0.178958465815982
"mt-Co11","mt-Co1","epoch2",-0.00907165513650238
"mt-Nd41","mt-Nd4","epoch2",-0.267776737972111
"Clcn51","Clcn5","epoch2",-0.185934022314601
"Eras1","Eras","epoch2",0.674727244683859
"Dynlt31","Dynlt3","epoch2",-0.215559662289017
"Klhl131","Klhl13","epoch2",0.299171960116927
"Apln1","Apln","epoch2",0.190754727102243
"Gpc31","Gpc3","epoch2",-0.252439228654072
"Rtl8b1","Rtl8b","epoch2",-0.0219140025930336
"Tmem185a1","Tmem185a","epoch2",-0.0968621649016923
"Pdzd41","Pdzd4","epoch2",0.313738418435985
"Renbp1","Renbp","epoch2",-0.112261702362857
"Maged11","Maged1","epoch2",-0.191303146665322
"Eda2r1","Eda2r","epoch2",-0.0664772622205399
"Slc7a31","Slc7a3","epoch2",0.789956476733825
"Cited11","Cited1","epoch2",-0.18337760587315
"Xist1","Xist","epoch2",0.0770327655987425
"Nexmif1","Nexmif","epoch2",0.40861480060842
"Pcdh191","Pcdh19","epoch2",-0.127570179219429
"Bex21","Bex2","epoch2",-0.208232029160142
"Tceal81","Tceal8","epoch2",-0.0132418673761844
"Tsc22d31","Tsc22d3","epoch2",-0.230637721021424
"Capn61","Capn6","epoch2",-0.0183605080122476
"Amot1","Amot","epoch2",-0.0546452172921208
"Maged21","Maged2","epoch2",-0.258174492186959
"Tmsb4x1","Tmsb4x","epoch2",-0.0210999124702629
"Dgkk1","Dgkk","epoch2",-0.123266878691348
"Pim21","Pim2","epoch2",0.204925730814236
"Slc38a51","Slc38a5","epoch2",-0.1261828193789
"Tspan71","Tspan7","epoch2",-0.529823300418454
"Chst71","Chst7","epoch2",0.143664417522294
"Zcchc121","Zcchc12","epoch2",0.102838934614108
"Slc25a51","Slc25a5","epoch2",0.454372146468773
"Rhox51","Rhox5","epoch2",0.332246387909566
"Fmr1nb1","Fmr1nb","epoch2",0.293252131604886
"Hmgb31","Hmgb3","epoch2",-0.706700945897335
"Prrg31","Prrg3","epoch2",-0.0772153975871893
"Nsdhl1","Nsdhl","epoch2",-0.184495631334777
"Dkc11","Dkc1","epoch2",0.265737598813088
"Stard81","Stard8","epoch2",0.0976112506219319
"Efnb11","Efnb1","epoch2",-0.431070908494703
"Tsix1","Tsix","epoch2",0.438821701558082
"Magee11","Magee1","epoch2",-0.0478940563542502
"Pgk11","Pgk1","epoch2",0.06614580464992
"Tceal91","Tceal9","epoch2",-0.211789974083121
"Zcchc181","Zcchc18","epoch2",-0.221997424468889
"Fam199x1","Fam199x","epoch2",-0.120622146915603
"Mum1l11","Mum1l1","epoch2",-0.246853316223228
"Trap1a1","Trap1a","epoch2",0.690283328681099
"Rnf1281","Rnf128","epoch2",0.0844585618802479
"Alg131","Alg13","epoch2",0.558543994393363
"Gpm6b1","Gpm6b","epoch2",-0.120918827397483
"Eif2s3y1","Eif2s3y","epoch2",0.130141988448456
"Sox172","Sox17","epoch3",-0.203373193740845
"Prdm142","Prdm14","epoch3",-0.170265480875969
"Eya12","Eya1","epoch3",2.30700873477118
"Sema4c2","Sema4c","epoch3",0.693758291857583
"Fhl22","Fhl2","epoch3",1.58408430644444
"Slc40a12","Slc40a1","epoch3",-0.121102230889457
"1700019D03Rik2","1700019D03Rik","epoch3",-0.583819150924683
"Pgap12","Pgap1","epoch3",-0.279946463448661
"Hspd12","Hspd1","epoch3",-0.417931926037584
"Klf72","Klf7","epoch3",-0.119532372270312
"Mreg2","Mreg","epoch3",-0.200176528521947
"Igfbp52","Igfbp5","epoch3",0.0049112183707101
"Epha42","Epha4","epoch3",0.978024137871606
"Pax32","Pax3","epoch3",-0.0903092878205436
"Kif1a2","Kif1a","epoch3",0.540511335645403
"Tmem372","Tmem37","epoch3",-0.237653059618814
"Dbi2","Dbi","epoch3",-0.731803072350366
"Cxcr42","Cxcr4","epoch3",1.6419102038656
"Mapkapk22","Mapkapk2","epoch3",1.4128523000649
"Elf32","Elf3","epoch3",-0.403372019529343
"Nr5a22","Nr5a2","epoch3",-0.327105224132538
"Ier52","Ier5","epoch3",0.365297879491534
"Prdx62","Prdx6","epoch3",-0.247905603476933
"Prrx12","Prrx1","epoch3",2.42588783161981
"Pou2f12","Pou2f1","epoch3",-0.177435491766248
"Dusp272","Dusp27","epoch3",-0.328072816133499
"Pea15a2","Pea15a","epoch3",0.494570844673685
"Atp1a22","Atp1a2","epoch3",1.9516224520547
"Hnrnpu2","Hnrnpu","epoch3",0.009532816841134
"Mixl12","Mixl1","epoch3",0.22241222006934
"Enah2","Enah","epoch3",0.373128514204706
"Capn22","Capn2","epoch3",1.23939323425293
"Tgfb22","Tgfb2","epoch3",0.157943035875048
"Nenf2","Nenf","epoch3",-0.0893180370330811
"Terf12","Terf1","epoch3",-0.357932886907033
"Rdh102","Rdh10","epoch3",1.67596312505858
"Dst2","Dst","epoch3",-0.805249214172363
"Inpp4a2","Inpp4a","epoch3",-0.272339850664139
"Pou3f32","Pou3f3","epoch3",0.912804863282612
"Fzd72","Fzd7","epoch3",1.16384137528283
"Bmpr22","Bmpr2","epoch3",0.395404347351619
"Pard3b2","Pard3b","epoch3",-0.234741941094398
"Zdbf22","Zdbf2","epoch3",-1.22444186040333
"Adam232","Adam23","epoch3",-0.387650064059666
"Igfbp22","Igfbp2","epoch3",-0.346467990694301
"B3gnt72","B3gnt7","epoch3",-0.310332127979824
"Ptma2","Ptma","epoch3",-0.855594281639372
"Inpp5d2","Inpp5d","epoch3",0.00409571613584246
"Tfcp2l12","Tfcp2l1","epoch3",-0.351796925067902
"En12","En1","epoch3",-0.309730678796768
"Nuak22","Nuak2","epoch3",-0.348283767700195
"Csrp12","Csrp1","epoch3",-0.366742372512817
"Phlda32","Phlda3","epoch3",0.295530566147396
"Gpa332","Gpa33","epoch3",-0.412267595529556
"Tagln22","Tagln2","epoch3",0.00787242608410972
"Kif26b2","Kif26b","epoch3",1.54798334624086
"Pycr22","Pycr2","epoch3",-0.00882365448134286
"Plxna22","Plxna2","epoch3",1.89516357013157
"Rgs172","Rgs17","epoch3",0.517689279147557
"Samd52","Samd5","epoch3",-0.171831548213959
"Phactr22","Phactr2","epoch3",0.517081039292472
"Abracl2","Abracl","epoch3",0.27293047947543
"Rps122","Rps12","epoch3",-0.792777719242232
"Enpp32","Enpp3","epoch3",-0.5740886926651
"Arg12","Arg1","epoch3",1.20559444597789
"Rspo32","Rspo3","epoch3",1.49399338449751
"Tpd52l12","Tpd52l1","epoch3",0.271493700465986
"Marcks2","Marcks","epoch3",0.492061297808375
"Unc5b2","Unc5b","epoch3",0.0453758495194571
"H2afy22","H2afy2","epoch3",0.255400808794158
"Tet12","Tet1","epoch3",-0.900377631187439
"Arid5b2","Arid5b","epoch3",-0.540144085884094
"Cdk12","Cdk1","epoch3",-0.498193117124694
"Bicc12","Bicc1","epoch3",0.542764880827495
"Col18a12","Col18a1","epoch3",-1.05566406675747
"Pfkl2","Pfkl","epoch3",0.254741311073303
"Agpat32","Agpat3","epoch3",-0.12857666930982
"Gamt2","Gamt","epoch3",0.422749434198652
"Tjp32","Tjp3","epoch3",-0.324182510375977
"Nuak12","Nuak1","epoch3",0.267873976911817
"Ckap42","Ckap4","epoch3",0.447981514302748
"Atxn7l3b2","Atxn7l3b","epoch3",0.132732934185437
"Lyz22","Lyz2","epoch3",-0.145577609539032
"Mdm22","Mdm2","epoch3",-0.104007865701403
"Hmga22","Hmga2","epoch3",1.17204475402832
"Nxph42","Nxph4","epoch3",-0.144351571798325
"Lrp12","Lrp1","epoch3",0.563784403460366
"Nab22","Nab2","epoch3",0.0449906502451215
"Gdf112","Gdf11","epoch3",0.223932300295149
"Akap122","Akap12","epoch3",-0.662025842815638
"Plagl12","Plagl1","epoch3",-0.208106075014387
"Cited22","Cited2","epoch3",0.362962816442762
"Sgk12","Sgk1","epoch3",-0.228521830269269
"Ctgf2","Ctgf","epoch3",-0.401143342256546
"Samd32","Samd3","epoch3",2.17245290109089
"Fyn2","Fyn","epoch3",0.660305183913027
"Cd24a2","Cd24a","epoch3",0.653641217521259
"Fabp72","Fabp7","epoch3",-0.290405690670013
"P4ha12","P4ha1","epoch3",0.364400386810303
"Nodal2","Nodal","epoch3",-0.0305760204792023
"Ppa12","Ppa1","epoch3",-0.542370775448424
"Rhobtb12","Rhobtb1","epoch3",1.08440812144961
"Chchd102","Chchd10","epoch3",-1.15914058685303
"Dnmt3l2","Dnmt3l","epoch3",-0.391708493232727
"Cstb2","Cstb","epoch3",0.332680771459958
"Bsg2","Bsg","epoch3",0.47637584858707
"Arid3a2","Arid3a","epoch3",0.708413575376783
"Cnn22","Cnn2","epoch3",0.606555169182164
"Abca72","Abca7","epoch3",0.057088485785893
"Gpx42","Gpx4","epoch3",-0.829491944185325
"Gadd45b2","Gadd45b","epoch3",-0.304008901119232
"Aes2","Aes","epoch3",-0.525891712733677
"1500009L16Rik2","1500009L16Rik","epoch3",-0.605463266372681
"Rfx42","Rfx4","epoch3",-0.332293599843979
"Timp32","Timp3","epoch3",0.425636776856014
"Sycp32","Sycp3","epoch3",0.0249588659831456
"Dusp62","Dusp6","epoch3",0.116764905995556
"Csrp22","Csrp2","epoch3",-0.146900831588677
"Phlda12","Phlda1","epoch3",1.461029031447
"Ppm1h2","Ppm1h","epoch3",1.10132557579449
"Lrig32","Lrig3","epoch3",2.36958111183984
"Ddit32","Ddit3","epoch3",-0.283905506134033
"Ndufa4l22","Ndufa4l2","epoch3",-0.267766326665878
"Sec14l22","Sec14l2","epoch3",0.427487100873675
"Grb102","Grb10","epoch3",0.336286688489573
"Meis12","Meis1","epoch3",0.258482749973025
"Stc22","Stc2","epoch3",0.265354914324624
"Npm12","Npm1","epoch3",-0.12857268431357
"Ccng12","Ccng1","epoch3",-0.0653233251401356
"Pttg12","Pttg1","epoch3",-0.186141209942954
"Sqstm12","Sqstm1","epoch3",-0.0125721908573593
"Pdlim42","Pdlim4","epoch3",0.962096861430577
"Atox12","Atox1","epoch3",-0.92674309015274
"Wnt3a2","Wnt3a","epoch3",-0.220035254955292
"Cenpv2","Cenpv","epoch3",-1.03197509050369
"Lrrc75a2","Lrrc75a","epoch3",0.327370009252003
"Hs3st3b12","Hs3st3b1","epoch3",-0.265489757061005
"Chd32","Chd3","epoch3",-0.614031255245209
"Kdm6b2","Kdm6b","epoch3",0.987020178032773
"Efnb32","Efnb3","epoch3",0.252095145838601
"Cd682","Cd68","epoch3",-0.299740612506866
"Eif5a2","Eif5a","epoch3",-0.0506354740687779
"Alox152","Alox15","epoch3",-0.164007135799953
"Pfn12","Pfn1","epoch3",-0.240503841212818
"6330403K07Rik2","6330403K07Rik","epoch3",0.64959158216204
"Rflnb2","Rflnb","epoch3",1.20364109533174
"Lhx12","Lhx1","epoch3",1.26393349681582
"Gdpd12","Gdpd1","epoch3",-0.557465672492981
"Nog2","Nog","epoch3",1.23610690236092
"Hoxb5os2","Hoxb5os","epoch3",-0.506389975547791
"Hoxb3os2","Hoxb3os","epoch3",0.0898993526186262
"Epop2","Epop","epoch3",-0.444484520703554
"Top2a2","Top2a","epoch3",-0.145254552364349
"Krt192","Krt19","epoch3",1.06451216978686
"Jup2","Jup","epoch3",-0.588657557964325
"Stat5b2","Stat5b","epoch3",-0.246986672282219
"Etv42","Etv4","epoch3",0.151260261024748
"Meox12","Meox1","epoch3",2.90507207598005
"Limd22","Limd2","epoch3",0.981397143432072
"Pecam12","Pecam1","epoch3",-0.274253964424133
"Cpsf4l2","Cpsf4l","epoch3",-0.323282092809677
"Jpt12","Jpt1","epoch3",0.165220122784376
"Galk12","Galk1","epoch3",0.541854100567954
"Tk12","Tk1","epoch3",0.539282459765673
"Socs32","Socs3","epoch3",0.480219066143036
"Timp22","Timp2","epoch3",-0.206045380660466
"Notum2","Notum","epoch3",-0.453191727399826
"Gatsl32","Gatsl3","epoch3",-0.402337397847857
"Upp12","Upp1","epoch3",0.292961537837982
"Ccdc88a2","Ccdc88a","epoch3",0.178680858441762
"Sh3pxd2b2","Sh3pxd2b","epoch3",0.0970693571226937
"Ebf12","Ebf1","epoch3",1.00382714612143
"Gfpt22","Gfpt2","epoch3",0.219195025307792
"Rnf1302","Rnf130","epoch3",-0.236009916024549
"Col23a12","Col23a1","epoch3",1.18617575934955
"9530068E07Rik2","9530068E07Rik","epoch3",0.294343331030437
"P4ha22","P4ha2","epoch3",0.670418722288949
"Mfap42","Mfap4","epoch3",1.29906521950449
"Pmp222","Pmp22","epoch3",0.612446512494768
"Myh102","Myh10","epoch3",0.0333947922502245
"Aurkb2","Aurkb","epoch3",-0.147966895784651
"Hes72","Hes7","epoch3",1.31054194910186
"Sox152","Sox15","epoch3",-0.301575809717178
"Gabarap2","Gabarap","epoch3",1.04215334994452
"Eno32","Eno3","epoch3",0.114745804241725
"Pimreg2","Pimreg","epoch3",0.0466702686888831
"Rab342","Rab34","epoch3",0.499997347593307
"Aldoc2","Aldoc","epoch3",-0.589114189147949
"Unc45b2","Unc45b","epoch3",0.599942677787372
"Lhx1os2","Lhx1os","epoch3",0.225031903811863
"Tex142","Tex14","epoch3",-0.22362320125103
"Vezf12","Vezf1","epoch3",0.446735561559243
"Cuedc12","Cuedc1","epoch3",0.439917777265821
"Mmd2","Mmd","epoch3",0.0611318349838257
"Samd142","Samd14","epoch3",-0.295241951942444
"Hoxb52","Hoxb5","epoch3",1.29436950172697
"Hoxb42","Hoxb4","epoch3",0.0670238264969417
"Hoxb32","Hoxb3","epoch3",-0.0626429659979684
"Hoxb22","Hoxb2","epoch3",0.616713506302663
"Hoxb12","Hoxb1","epoch3",1.38365622503417
"Prr15l2","Prr15l","epoch3",-0.183120369911194
"Mllt62","Mllt6","epoch3",-0.410508692264557
"Igfbp42","Igfbp4","epoch3",2.15389449255807
"Fzd22","Fzd2","epoch3",1.71163878483432
"Arhgap27os22","Arhgap27os2","epoch3",-0.204203173518181
"Wnt32","Wnt3","epoch3",-0.181021707398551
"Tanc22","Tanc2","epoch3",0.184294496263777
"1810010H24Rik2","1810010H24Rik","epoch3",1.28830379034792
"Axin22","Axin2","epoch3",0.0289892788444247
"Sox92","Sox9","epoch3",2.48594857965197
"Gprc5c2","Gprc5c","epoch3",2.06294118932315
"Rab372","Rab37","epoch3",2.47470695206097
"Slc9a3r12","Slc9a3r1","epoch3",1.18621554864304
"Birc52","Birc5","epoch3",-0.0481665778372969
"Rnf2132","Rnf213","epoch3",3.29838988610676
"Slc16a32","Slc16a3","epoch3",-0.536426212106432
"Tex19.12","Tex19.1","epoch3",-0.453941851854324
"Gm463322","Gm46332","epoch3",-0.276518940925598
"Ubxn2a2","Ubxn2a","epoch3",-0.131325840950012
"Rhob2","Rhob","epoch3",-0.415252242769514
"Mycn2","Mycn","epoch3",0.168500244617462
"Greb12","Greb1","epoch3",0.725423548902784
"Id22","Id2","epoch3",-0.640284538269043
"Sox112","Sox11","epoch3",0.301368221906679
"Egln32","Egln3","epoch3",-0.406270325183868
"Cfl22","Cfl2","epoch3",0.828960080231939
"Baz1a2","Baz1a","epoch3",0.540696454899652
"Nfkbia2","Nfkbia","epoch3",-0.149286947080067
"Foxa12","Foxa1","epoch3",0.848349764943123
"Nin2","Nin","epoch3",-0.0198505520820618
"Dhrs72","Dhrs7","epoch3",-0.0599189741270883
"Zfp36l12","Zfp36l1","epoch3",-0.0602150538137981
"Npc22","Npc2","epoch3",0.908551211868014
"Rps6kl12","Rps6kl1","epoch3",-0.311261922121048
"Gsc2","Gsc","epoch3",0.532454409769603
"Hsp90aa12","Hsp90aa1","epoch3",-0.770073401608637
"Ckb2","Ckb","epoch3",-0.679348305932113
"Akt12","Akt1","epoch3",0.0189766756125859
"Ahnak22","Ahnak2","epoch3",-0.190274506807327
"Sdc12","Sdc1","epoch3",0.786738711808409
"Hpcal12","Hpcal1","epoch3",0.482765938554491
"Rrm22","Rrm2","epoch3",0.274490731635264
"Pxdn2","Pxdn","epoch3",0.799832403659821
"Twist12","Twist1","epoch3",1.61540004185268
"Coch2","Coch","epoch3",0.491362925086703
"Npas32","Npas3","epoch3",0.554942922932761
"1110008L16Rik2","1110008L16Rik","epoch3",-0.402985760143825
"Klhdc22","Klhdc2","epoch3",0.524376056024006
"Atl12","Atl1","epoch3",-0.163100153207779
"Tmx12","Tmx1","epoch3",-0.148479250924928
"Dact12","Dact1","epoch3",3.15733442987715
"Susd62","Susd6","epoch3",0.586547383240291
"Smoc12","Smoc1","epoch3",1.62975353854043
"Vrtn2","Vrtn","epoch3",-0.0814911552837917
"Fos2","Fos","epoch3",-0.015893609396049
"Calm12","Calm1","epoch3",-0.358641435525247
"Ppp4r42","Ppp4r4","epoch3",-0.448943078517914
"Dlk12","Dlk1","epoch3",0.229487947055272
"Adssl12","Adssl1","epoch3",0.133832667555128
"Crip22","Crip2","epoch3",-0.395101347139903
"Crip12","Crip1","epoch3",-0.687007984944752
"Sp82","Sp8","epoch3",-0.252834439277649
"Zmynd112","Zmynd11","epoch3",0.0689818324587707
"Sox42","Sox4","epoch3",0.403714835643768
"Serpinb6c2","Serpinb6c","epoch3",-0.161538168787956
"Serpinb6a2","Serpinb6a","epoch3",0.413536940302168
"Tubb2b2","Tubb2b","epoch3",0.276770484234606
"Pxdc12","Pxdc1","epoch3",1.4542442049299
"Nedd92","Nedd9","epoch3",-0.0840458273887634
"Card192","Card19","epoch3",-0.673304938844272
"Ror22","Ror2","epoch3",-0.217180630990437
"Dbn12","Dbn1","epoch3",0.0128976660115378
"H2afy3","H2afy","epoch3",0.303966032607215
"Gas12","Gas1","epoch3",0.240481057337352
"Irx12","Irx1","epoch3",-0.34335532784462
"Rhobtb32","Rhobtb3","epoch3",0.0964987405708858
"Vcan2","Vcan","epoch3",2.14227164643151
"F2r2","F2r","epoch3",-0.0111396802323205
"Hmgcr2","Hmgcr","epoch3",-0.230617088930947
"Hexb2","Hexb","epoch3",-0.0100741024528231
"Ccnb12","Ccnb1","epoch3",-0.379360407657389
"Erbin2","Erbin","epoch3",0.725339710712433
"Fst2","Fst","epoch3",-0.206834639821734
"Isl12","Isl1","epoch3",0.185991947140012
"Foxq12","Foxq1","epoch3",-0.212614580988884
"Foxc12","Foxc1","epoch3",5.45893118636949
"Dsp2","Dsp","epoch3",-0.419842571020126
"Rbm242","Rbm24","epoch3",0.299217138971601
"Id42","Id4","epoch3",-0.242695391178131
"Cks22","Cks2","epoch3",-0.417612935815539
"Gadd45g2","Gadd45g","epoch3",0.315424365656716
"Cplx22","Cplx2","epoch3",0.901177048683167
"Dapk12","Dapk1","epoch3",0.300494206803186
"Ssbp22","Ssbp2","epoch3",0.3697367717645
"Serinc52","Serinc5","epoch3",-0.387362688779831
"Mtx32","Mtx3","epoch3",1.41988173127174
"Lncenc12","Lncenc1","epoch3",-0.468720763921738
"Foxd12","Foxd1","epoch3",1.17456572396415
"Serf12","Serf1","epoch3",0.427065372467041
"Plk22","Plk2","epoch3",0.517044169562204
"Emb2","Emb","epoch3",-0.24370014667511
"Fgf102","Fgf10","epoch3",0.594477734395436
"Zfp5032","Zfp503","epoch3",0.643197246960231
"2610528A11Rik2","2610528A11Rik","epoch3",0.659391584140914
"Ero1l2","Ero1l","epoch3",0.161665541785104
"Otx22","Otx2","epoch3",-0.253489507096154
"Slc7a72","Slc7a7","epoch3",-0.0926108700888497
"Psme22","Psme2","epoch3",0.0402522342545646
"Gata42","Gata4","epoch3",0.876459483589445
"Tdh2","Tdh","epoch3",-0.677674055099487
"Esco22","Esco2","epoch3",-0.131582783801215
"Ephx22","Ephx2","epoch3",-0.529759049415588
"Dpysl22","Dpysl2","epoch3",0.828769861587456
"Cdca22","Cdca2","epoch3",-0.184972594891276
"Fgf172","Fgf17","epoch3",-0.428886771202087
"Pcdh82","Pcdh8","epoch3",0.32578148160662
"Dach12","Dach1","epoch3",-0.0938308494431632
"Spry22","Spry2","epoch3",0.278761182512556
"Zic52","Zic5","epoch3",-0.662532772336687
"Top2b2","Top2b","epoch3",0.107742435165814
"Nid22","Nid2","epoch3",0.461219770567758
"Zmiz12","Zmiz1","epoch3",-0.151854693889618
"Il17rd2","Il17rd","epoch3",0.255878233749952
"Wnt5a2","Wnt5a","epoch3",-0.102020370108741
"Tnnc12","Tnnc1","epoch3",0.413949404444013
"Samd42","Samd4","epoch3",1.02739802428654
"Rnase42","Rnase4","epoch3",0.0443001219204494
"Slc39a22","Slc39a2","epoch3",-0.14601194858551
"Carmil32","Carmil3","epoch3",0.435778817960194
"Rnf172","Rnf17","epoch3",-0.432250618934631
"Shisa22","Shisa2","epoch3",1.8506800021444
"Clu2","Clu","epoch3",2.70205609287534
"Nefl2","Nefl","epoch3",-0.457437996353422
"Stc12","Stc1","epoch3",-0.196946009993553
"Loxl22","Loxl2","epoch3",0.412783035210201
"Egr32","Egr3","epoch3",0.320838647229331
"Tsc22d12","Tsc22d1","epoch3",0.905499309301376
"Enox12","Enox1","epoch3",-0.354143142700195
"Gpc62","Gpc6","epoch3",0.259025812149048
"Mbnl22","Mbnl2","epoch3",-0.219408086368016
"Farp12","Farp1","epoch3",0.603846073150635
"Zic22","Zic2","epoch3",-0.305109935147422
"Basp12","Basp1","epoch3",0.541836700269154
"Trio2","Trio","epoch3",0.100899687835148
"Ncald2","Ncald","epoch3",-0.202608048915863
"Ndrg12","Ndrg1","epoch3",-0.318311452865601
"Eef1d2","Eef1d","epoch3",0.11712875909039
"Tmem184b2","Tmem184b","epoch3",-0.154176899365016
"Csnk1e2","Csnk1e","epoch3",0.882656157016754
"Cbx72","Cbx7","epoch3",-0.674646317958832
"Phf5a2","Phf5a","epoch3",0.108834871223995
"Pmm12","Pmm1","epoch3",-0.934129531894411
"A4galt2","A4galt","epoch3",-0.304048776626587
"Smc1b2","Smc1b","epoch3",-0.168130487203598
"Mapk122","Mapk12","epoch3",-0.260329584990229
"Plxnb22","Plxnb2","epoch3",-0.429215367351259
"Kif21a2","Kif21a","epoch3",-0.534658151013511
"Yaf22","Yaf2","epoch3",0.802712440490723
"Prickle12","Prickle1","epoch3",0.219482711383275
"Slc38a42","Slc38a4","epoch3",0.542181828192302
"Col2a12","Col2a1","epoch3",-0.338915501322065
"Adcy62","Adcy6","epoch3",-0.226606294512749
"Tuba1b2","Tuba1b","epoch3",-0.769001652087484
"Racgap12","Racgap1","epoch3",-0.0887551179953984
"Lima12","Lima1","epoch3",-0.51335380758558
"Fignl22","Fignl2","epoch3",1.1004048373018
"Krt82","Krt8","epoch3",0.437572202512196
"Itga52","Itga5","epoch3",-0.293970912694931
