"","TG","TF","zscore","corr","offset","weighted_score"
"968","Aes","Zfp42",6.3854545971444,0.342392812492883,-4.46524064171123,6.3854545971444
"969","Aes","Klf2",4.08609412802714,0.282905168305922,-13.1550802139037,4.08609412802714
"970","1500009L16Rik","Hoxc13",5.44988830227116,0.142448616331521,-28.4385026737968,5.44988830227116
"972","Rfx4","Id2",4.22195261478781,0.0789384648095049,33.3743315508021,2.60235667964178
"973","Rfx4","Sox4",3.0379701181471,0.0686994691725625,31.283422459893,1.94557813393415
"974","Rfx4","Hoxd11",3.14352686102211,0.0691873471201685,-57.4973262032086,3.14352686102211
"975","Rfx4","Irx3",3.36682776040275,0.0716918446136724,34.6310160427808,2.02663619507186
"976","Sycp3","Etv4",5.45707074471424,-0.172446060388384,-11.9946524064171,5.45707074471424
"977","Sycp3","Mycn",3.02371427517246,0.151182870292135,-8.35828877005348,3.02371427517246
"978","Sycp3","T",4.61629650806611,-0.179962500651448,3.24064171122995,4.61629650806611
"979","Sycp3","Utf1",5.26612791452216,0.190390213694208,11.1604278074866,5.26612791452216
"980","Dusp6","Mixl1",5.29275156101815,0.328989246536572,62.6577540106952,1.48089035009863
"981","Dusp6","Gsc",3.28527067192231,0.273296738814677,57.6631016042781,1.10781209085781
"982","Dusp6","Hes1",3.82326145058528,0.286510920457285,-1.01604278074866,3.82326145058528
"983","Dusp6","T",5.80083721433061,0.348409162683782,-5.09090909090909,5.80083721433061
"984","Dusp6","Pitx2",4.05289016467437,0.299880741592212,17.5026737967914,4.05289016467437
"985","Dusp6","Evx1",3.39241323878398,0.271820358144411,11.5828877005348,3.39241323878398
"986","Dusp6","Utf1",3.74854054988682,-0.292228565452569,16.3368983957219,3.74854054988682
"987","Dusp6","Klf2",3.37705266576331,-0.28201932229642,-26.7486631016043,3.37705266576331
"988","Dusp6","Eomes",4.56893853773413,0.314669539411944,9.57219251336898,4.56893853773413
"989","Csrp2","Arid5b",3.48180803632023,0.40356935804799,-6.05347593582888,3.48180803632023
"990","Csrp2","Mycn",3.57175658981924,0.348056575020585,-1.55614973262032,3.57175658981924
"991","Csrp2","Sox11",3.22536848448247,-0.387341895785582,15.524064171123,3.22536848448247
"992","Csrp2","Sp8",3.31862126841352,-0.333654913088017,17.0855614973262,3.31862126841352
"993","Csrp2","Tgif1",3.54445316462313,0.195162257099025,-15.0695187165775,3.54445316462313
"994","Csrp2","T",3.87751895746762,-0.419837801421024,51.331550802139,1.58971365457674
"995","Csrp2","Sox2",4.2007504499059,0.428825341462861,7.01069518716578,4.2007504499059
"996","Csrp2","Tcea3",3.72373438776667,0.382842001530054,2.7807486631016,3.72373438776667
"997","Csrp2","Tead2",3.03904751553016,-0.386679984898572,9.89839572192513,3.03904751553016
"998","Csrp2","Utf1",4.0279378990071,0.421047050328051,24.5026737967914,4.0279378990071
"999","Csrp2","Zfp42",6.05930430089535,0.516118588973604,4.63101604278075,6.05930430089535
